date,open,close,high,low,turnover_rate_pct
2026-03-19,103.01,102.53,103.41,102.51,0.29
2026-03-20,102.53,102.40,103.18,101.90,0.27
2026-03-23,101.40,100.23,101.78,100.04,0.53
2026-03-24,100.88,101.34,101.46,100.04,0.30
2026-03-25,101.35,102.45,102.58,100.88,0.28
2026-03-26,102.20,101.28,102.89,101.28,0.25
2026-03-27,100.50,102.65,102.88,100.41,0.27
2026-03-30,101.99,103.46,103.90,101.80,0.32
2026-03-31,105.00,103.27,105.80,103.27,0.46
2026-04-01,103.97,104.39,105.18,103.39,0.32
2026-04-02,104.00,105.00,105.26,103.88,0.39
2026-04-03,104.97,103.49,104.97,103.29,0.21
2026-04-07,103.40,103.11,103.90,102.35,0.21
2026-04-08,103.90,104.19,104.20,103.51,0.25
2026-04-09,103.38,102.60,103.69,102.50,0.25
2026-04-10,102.61,102.07,102.95,102.00,0.32
2026-04-13,101.64,102.42,102.45,101.08,0.32
2026-04-14,102.42,103.10,103.40,101.88,0.31
2026-04-15,102.90,103.55,103.99,102.68,0.30
